tr,frame,x,y,z,R_cam,x_cam,y_cam,in_fov
0,41,7.32084185718157,5.032189540998327,1.345176289482669,36.43132405977678,749.6672918472512,627.7922791090497,1
0,42,7.309697078630442,4.9489638116459815,1.3543727239871612,36.88017508103514,747.5811526331856,635.8152550128881,1
0,43,7.298552300079317,4.865738082293636,1.3625725005650584,38.1273672464416,745.9936915673302,643.9456595965123,1
0,44,7.287407521528189,4.782512352941295,1.3697756192163602,38.4680293261584,744.4992408715998,650.7960216692084,1
0,45,7.276262742977061,4.699286623588948,1.3759820799410665,38.86768661255255,742.5141647657858,659.0247948487822,1
0,46,7.265117964425936,4.616060894236605,1.3811918827391785,40.00139520120615,740.5052368554083,665.8506814516453,1
0,47,7.253973185874807,4.53283516488426,1.385405027610694,41.13587120535718,738.4946130495644,673.5157591846801,1
0,48,7.242828407323681,4.449609435531915,1.3886215145556149,41.55347731932625,736.4838601429373,681.2005543662764,1
0,49,7.231683628772554,4.366383706179572,1.3908413435739413,42.49831990092547,734.4729757604857,688.1235575678178,1
0,50,7.220538850221428,4.283157976827228,1.3920645146656714,42.86027390610113,732.4603629360196,695.1603979956462,1
0,51,7.209394071670299,4.199932247474882,1.3922910278308067,43.97881225996839,730.4234926807093,702.2034001556718,1
0,52,7.198249293119174,4.116706518122539,1.391520883069347,44.98477381820076,727.8716324644813,709.2205868845334,1
0,53,7.187104514568047,4.033480788770195,1.3897540803812916,45.9828369827317,725.4625563598034,715.6835332874475,1
1,0,6.787878787878787,8.666666666666666,0.11,21.0,592.0,275.0,1
1,1,6.789694563287261,8.643981178802711,0.11,21.0,592.0,275.0,1
1,2,6.791509555696418,8.621305473382854,0.11,21.0,592.0,274.9999999999999,1
1,3,6.793323765106264,8.598639550407096,0.11,21.0,592.0,275.0,1
1,4,6.795137191516796,8.575983409875438,0.11,21.0,593.0,274.9999999999999,1
1,5,6.796949834928013,8.553337051787876,0.11,21.0,593.0,274.0,1
1,6,6.798761695339918,8.53070047614441,0.11,21.0,593.0000000000001,274.0,1
1,7,6.800572772752507,8.508073682945042,0.1099999999999999,21.0,594.0,274.0,1
1,8,6.802383067165784,8.485456672189773,0.11,21.0,594.0,274.0,1
1,9,6.804192578579748,8.462849443878607,0.11,21.0,594.0,273.0,1
1,10,6.806001306994397,8.440251998011536,0.11,21.0,594.0,273.0000000000001,1
1,11,6.807809252409732,8.417664334588563,0.11,21.0,595.0,273.0000000000001,1
1,12,6.809616414825754,8.39508645360969,0.11,21.0,594.9999999999999,273.0,1
1,13,6.811422794242463,8.372518355074913,0.11,22.0,595.0,272.0,1
1,14,6.813228390659855,8.349960038984236,0.11,22.0,596.0,272.0,1
1,15,6.815033204077938,8.327411505337658,0.11,22.0,596.0,272.0,1
1,16,6.816837234496706,8.304872754135179,0.11,22.0,596.0,272.0,1
1,17,6.818640481916159,8.282343785376796,0.11,22.0,597.0,271.0,1
1,18,6.820442946336299,8.25982459906251,0.11,22.0,597.0,271.0,1
1,19,6.822244627757124,8.237315195192325,0.11,22.0,597.0,271.0,1
1,20,6.824045526178637,8.21481557376624,0.11,22.0,597.0,271.0,1
1,21,6.825845641600836,8.192325734784248,0.11,22.0,598.0,270.0,1
1,22,6.82764497402372,8.169845678246356,0.11,22.0,598.0,270.0,1
1,23,6.82944352344729,8.147375404152566,0.11,22.0,597.9999999999999,270.0,1
1,24,6.831241289871548,8.12491491250287,0.11,22.0,599.0,270.0,1
1,25,6.833038273296493,8.102464203297275,0.11,22.0,599.0,269.0,1
1,26,6.834834473722123,8.080023276535776,0.11,22.0,599.0,269.0,1
1,27,6.836629891148439,8.057592132218378,0.11,22.0,600.0,269.0,1
1,28,6.838424525575442,8.035170770345076,0.11,22.0,599.9999999999999,269.0,1
1,29,6.84021837700313,8.012759190915874,0.11,23.0,599.9999999999999,268.0,1
1,30,6.842011445431506,7.990357393930769,0.11,23.0,599.9999999999999,268.0,1
1,31,6.843803730860569,7.967965379389764,0.11,23.0,601.0,268.0,1
1,32,6.845595233290315,7.945583147292854,0.11,23.0,601.0,268.0,1
1,33,6.847385952720751,7.9232106976400445,0.11,23.0,601.0,267.0,1
1,34,6.849175889151871,7.900848030431332,0.11,23.0,602.0,267.0,1
1,35,6.850965042583677,7.878495145666721,0.11,23.0,602.0,267.0,1
1,36,6.8527534130161705,7.856152043346205,0.11,23.0,602.0,267.0000000000001,1
1,37,6.854541000449352,7.83381872346979,0.11,23.0,603.0,266.0,1
1,38,6.856327804883216,7.811495186037471,0.11,23.0,602.9999999999999,266.0,1
1,39,6.858113826317768,7.7891814310492515,0.11,23.0,603.0,266.0,1
1,40,6.859899064753007,7.76687745850513,0.11,23.0,604.0,265.0000000000001,1
1,41,6.8616835201889295,7.7445832684051075,0.11,23.0,603.9999999999999,265.0,1
1,42,6.863467192625542,7.7222988607491825,0.11,23.0,604.0,265.0,1
1,43,6.865250082062839,7.700024235537357,0.11,23.0,605.0,265.0,1
1,44,6.867032188500823,7.677759392769627,0.11,24.0,605.0,264.0,1
1,45,6.868813511939492,7.655504332445996,0.11,24.0,604.9999999999999,264.0,1
1,46,6.870594052378849,7.633259054566464,0.11,24.0,605.9999999999999,264.0,1
1,47,6.872373809818891,7.611023559131032,0.11,24.0,605.9999999999999,263.0,1
1,48,6.87415278425962,7.588797846139696,0.11,24.0,605.9999999999999,263.0000000000001,1
1,49,6.875930975701033,7.56658191559246,0.11,24.0,606.9999999999999,263.0,1
1,50,6.877708384143135,7.544375767489321,0.11,24.0,606.9999999999999,263.0,1
1,51,6.879485009585923,7.52217940183028,0.11,24.0,608.0,262.0,1
1,52,6.881260852029398,7.49999281861534,0.11,24.0,608.0,262.0,1
1,53,6.8830359114735575,7.477816017844494,0.11,24.0,608.0,262.0,1
1,54,6.884810187918403,7.455648999517749,0.11,24.0,609.0,261.0000000000001,1
1,55,6.886583681363937,7.433491763635103,0.11,24.0,609.0,261.0,1
1,56,6.888356391810156,7.4113443101965535,0.11,24.0,609.0,261.0,1
1,57,6.8901283192570615,7.389206639202103,0.11,24.0,610.0,261.0,1
1,58,6.891899463704653,7.367078750651751,0.11,25.0,610.0,260.0,1
1,59,6.893669825152931,7.344960644545496,0.11,25.0,610.0,260.0,1
1,60,6.895439403601896,7.3228523208833405,0.11,25.0,611.0,260.0,1
1,61,6.897208199051546,7.300753779665285,0.11,25.0,611.0,258.99999999999994,1
1,62,6.898976211501883,7.278665020891324,0.11,25.0,612.0,259.0,1
1,63,6.9007434409529065,7.256586044561466,0.11,25.0,611.9999999999999,259.0,1
1,64,6.902509887404616,7.234516850675702,0.11,25.0,612.0,258.0,1
1,65,6.904275550857012,7.212457439234038,0.11,25.0,612.9999999999999,258.0,1
1,66,6.906040431310094,7.190407810236471,0.11,25.0,613.0,258.0,1
1,67,6.907804528763863,7.168367963683004,0.11,25.0,614.0,257.0,1
1,68,6.909567843218316,7.146337899573636,0.11,25.0,614.0,257.0,1
1,69,6.911330374673457,7.124317617908365,0.11,25.0,613.9999999999999,257.0,1
1,70,6.913092123129285,7.102307118687191,0.11,26.0,614.9999999999999,256.0,1
1,71,6.914853088585798,7.08030640191012,0.11,26.0,615.0,256.0,1
1,72,6.916613271042998,7.058315467577142,0.11,26.0,615.0000000000001,256.0,1
1,73,6.918372670500884,7.036334315688261,0.11,26.0,616.0,255.0,1
1,74,6.920131286959456,7.014362946243484,0.11,26.0,616.0,255.0,1
1,75,6.921889120418716,6.992401359242804,0.11,26.0,617.0,255.0,1
1,76,6.923646170878662,6.970449554686221,0.11,26.0,617.0,254.0,1
1,77,6.925402438339292,6.948507532573737,0.11,26.0,618.0,254.0,1
1,78,6.92715792280061,6.9265752929053495,0.11,26.0,618.0,254.0000000000001,1
1,79,6.928912624262615,6.904652835681062,0.11,26.0,618.0,253.0,1
1,80,6.930666542725303,6.882740160900871,0.11,26.0,619.0,253.0,1
1,81,6.93241967818868,6.86083726856478,0.11,26.0,619.0,253.0,1
1,82,6.934172030652743,6.838944158672788,0.11,27.0,620.0,252.0,1
1,83,6.935923600117492,6.817060831224893,0.11,27.0,620.0,252.0,1
1,84,6.937674386582929,6.795187286221097,0.11,27.0,620.0,252.0,1
1,85,6.939424390049051,6.773323523661399,0.11,27.0,621.0,251.0,1
1,86,6.9411736105158575,6.751469543545798,0.11,27.0,621.0,251.0,1
1,87,6.9429220479833536,6.729625345874297,0.11,27.0,622.0,250.0,1
1,88,6.944669702451534,6.707790930646895,0.11,27.0,622.0,250.0,1
1,89,6.9464165739204,6.6859662978635885,0.11,27.0,623.0,250.0,1
1,90,6.9481626623899535,6.6641514475243815,0.11,27.0,623.0,249.0,1
1,91,6.949907967860193,6.642346379629274,0.11,27.0,624.0,249.0,1
1,92,6.951652490331119,6.620551094178262,0.11,27.0,624.0000000000001,249.0,1
1,93,6.953396229802731,6.598765591171352,0.11,28.0,624.0,248.0,1
1,94,6.95513918627503,6.576989870608539,0.11,28.000000000000004,624.9999999999999,248.0,1
1,95,6.956881359748014,6.555223932489824,0.11,28.0,625.0,248.0,1
1,96,6.958622750221685,6.533467776815208,0.11,28.0,626.0,247.0,1
1,97,6.960363357696042,6.511721403584689,0.11,28.0,625.9999999999999,247.0,1
1,98,6.962103182171086,6.489984812798268,0.11,28.0,626.9999999999999,246.0,1
1,99,6.963842223646816,6.468258004455946,0.11,28.0,627.0,246.0,1
1,100,6.965580482123231,6.446540978557724,0.11,28.0,628.0,246.0,1
1,101,6.967317957600333,6.424833735103597,0.11,28.0,628.0,245.0,1
1,102,6.969054650078124,6.403136274093571,0.11,28.0,629.0,245.0000000000001,1
1,103,6.970790559556599,6.38144859552764,0.11,29.0,629.0,244.0,1
1,104,6.972525686035761,6.359770699405812,0.11,29.0,630.0,244.0,1
1,105,6.974260029515608,6.33810258572808,0.11,29.0,630.0,244.0,1
1,106,6.975993589996143,6.316444254494445,0.11,29.0,631.0,243.0,1
1,107,6.977726367477362,6.294795705704909,0.11,29.0,631.0,243.0,1
1,108,6.97945836195927,6.273156939359472,0.11,29.0,632.0,242.0,1
1,109,6.981189573441863,6.251527955458134,0.11,29.0,631.9999999999999,242.0,1
1,110,6.982920001925141,6.229908754000894,0.11,29.0,633.0,241.0,1
1,111,6.984649647409107,6.208299334987752,0.11,29.0,633.0,241.0,1
1,112,6.986378509893759,6.186699698418707,0.11,29.0,634.0,241.0,1
1,113,6.988106589379097,6.165109844293761,0.11,30.0,633.9999999999999,240.0,1
1,114,6.989833885865121,6.143529772612913,0.11,30.0,634.9999999999999,240.0,1
1,115,6.991560399351831,6.121959483376164,0.11,30.0,635.0,239.0,1
1,116,6.993286129839229,6.100398976583513,0.11,30.0,636.0000000000001,239.0,1
1,117,6.995011077327312,6.0788482522349625,0.11,30.0,636.0,238.0,1
1,118,6.996735241816083,6.057307310330506,0.11,30.0,637.0000000000001,238.0,1
1,119,6.998458623305537,6.03577615087015,0.11,30.0,637.0,238.0,1
1,120,7.00018122179568,6.014254773853892,0.11,30.0,638.0,237.0,1
1,121,7.0019030372865085,5.992743179281733,0.11,30.0,637.9999999999999,237.0,1
1,122,7.003624069778024,5.971241367153672,0.11,31.0,639.0,236.0,1
1,123,7.005344319270225,5.949749337469711,0.11,31.0,640.0,236.0,1
1,124,7.007063785763114,5.928267090229847,0.11,31.0,640.0,235.0000000000001,1
1,125,7.008782469256685,5.90679462543408,0.11,31.0,641.0,235.0,1
1,126,7.010500369750945,5.885331943082413,0.11,31.0,641.0,234.0,1
1,127,7.012217487245893,5.863879043174842,0.11,31.0,641.9999999999999,234.0,1
1,128,7.013933821741526,5.842435925711371,0.11,31.0,642.0,233.0,1
1,129,7.015649373237843,5.821002590691998,0.11,31.0,643.0,233.0000000000001,1
1,130,7.017364141734849,5.799579038116723,0.11,32.0,644.0,232.0,1
1,131,7.019078127232541,5.778165267985546,0.11,32.0,644.0,232.0,1
1,132,7.020791329730919,5.756761280298469,0.11,32.0,645.0,231.0,1
1,133,7.022503749229982,5.73536707505549,0.11,32.0,644.9999999999999,231.0,1
1,134,7.0242153857297325,5.713982652256608,0.11,32.0,646.0,230.0000000000001,1
1,135,7.02592623923017,5.692608011901824,0.11,32.0,646.9999999999999,230.0,1
1,136,7.027636309731292,5.671243153991139,0.11,32.0,647.0,229.0000000000001,1
1,137,7.029345597233101,5.649888078524555,0.11,32.0,648.0,229.0,1
1,138,7.031054101735598,5.628542785502064,0.11,32.99999999999999,648.0,228.0,1
1,139,7.03276182323878,5.607207274923674,0.11,32.99999999999999,648.9999999999999,228.0,1
1,140,7.034468761742648,5.585881546789382,0.11,32.99999999999999,649.9999999999999,227.0,1
1,141,7.036174917247203,5.56456560109919,0.11,33.0,650.0,227.0,1
1,142,7.037880289752442,5.543259437853095,0.11,33.0,651.0,226.0,1
1,143,7.03958487925837,5.5219630570510985,0.11,32.99999999999999,652.0,226.0,1
1,144,7.041288685764983,5.5006764586932,0.11,33.0,651.9999999999999,225.0000000000001,1
1,145,7.042991709272283,5.4793996427794,0.11,33.0,652.9999999999999,225.0,1
1,146,7.044693949780268,5.458132609309697,0.11,34.0,653.0,224.0,1
1,147,7.046395407288943,5.436875358284095,0.11,33.99999999999999,654.0,224.0,1
1,148,7.048096081798301,5.415627889702589,0.11,34.0,655.0,223.0,1
1,149,7.0497959733083455,5.394390203565182,0.11,34.0,655.0,223.0,1
1,150,7.051495081819076,5.373162299871873,0.11,34.0,656.0,222.0000000000001,1
1,151,7.053193407330494,5.351944178622663,0.11,33.99999999999999,656.9999999999999,221.0,1
1,152,7.054890949842598,5.33073583981755,0.11,34.0,658.0,221.0,1
1,153,7.056587709355387,5.309537283456537,0.11,35.0,657.9999999999999,220.0,1
1,154,7.058283685868863,5.28834850953962,0.11,35.0,658.9999999999999,220.0000000000001,1
1,155,7.059978879383027,5.267169518066803,0.11,35.0,660.0,219.0,1
1,156,7.061673289897876,5.2460003090380845,0.11,34.99999999999999,659.9999999999999,219.0,1
1,157,7.063366917413411,5.224840882453464,0.11,35.0,661.0,218.0,1
1,158,7.065059761929633,5.203691238312942,0.11,35.0,662.0,217.0,1
1,159,7.066751823446541,5.182551376616517,0.11,34.99999999999999,661.9999999999999,217.0,1
1,160,7.068443101964133,5.161421297364193,0.11,35.99999999999999,663.0,216.0,1
1,161,7.070133597482414,5.140301000555965,0.11,36.0,663.9999999999999,216.0,1
1,162,7.071823310001382,5.119190486191836,0.11,36.0,665.0,215.0,1
1,163,7.073512239521035,5.098089754271806,0.11,36.0,665.0,214.0,1
1,164,7.075200386041374,5.076998804795874,0.11,36.0,666.0,214.0,1
1,165,7.076887749562401,5.055917637764039,0.11,35.99999999999999,667.0,213.0,1
1,166,7.078574330084113,5.034846253176303,0.11,37.0,668.0,212.0,1
1,167,7.080260127606509,5.013784651032665,0.11,37.0,668.0,212.0,1
1,168,7.0819451421295945,4.992732831333127,0.11,37.0,669.0,211.0,1
1,169,7.083629373653366,4.971690794077684,0.11,37.0,669.9999999999999,210.0,1
1,170,7.085312822177823,4.950658539266343,0.11,37.0,671.0,210.0,1
1,171,7.086995487702968,4.929636066899098,0.11,37.0,671.9999999999999,209.0000000000001,1
1,172,7.088677370228796,4.90862337697595,0.11,38.0,672.0,208.0000000000001,1
1,173,7.090358469755311,4.887620469496904,0.11,38.0,673.0,208.0000000000001,1
1,174,7.092038786282515,4.866627344461954,0.11,38.0,673.9999999999999,207.0,1
1,175,7.093718319810404,4.845644001871104,0.11,38.0,674.9999999999999,206.0,1
1,176,7.0953970703389775,4.82467044172435,0.11,37.99999999999999,676.0,206.0000000000001,1
1,177,7.09707503786824,4.803706664021695,0.11,37.99999999999999,677.0000000000001,205.0,1
1,178,7.098752222398186,4.782752668763139,0.11,39.0,677.0,204.0,1
1,179,7.100428623928821,4.761808455948681,0.11,39.0,678.0,204.0,1
1,180,7.1021042424601415,4.7408740255783215,0.11,39.0,679.0,203.0,1
1,181,7.103779077992146,4.71994937765206,0.11,39.0,680.0,202.0,1
1,182,7.105453130524841,4.699034512169897,0.11,39.0,681.0,202.0000000000001,1
1,183,7.10712640005822,4.6781294291318325,0.11,39.0,681.9999999999999,201.0,1
1,184,7.108798886592284,4.657234128537865,0.11,40.0,682.9999999999999,200.0,1
1,185,7.110470590127036,4.636348610387998,0.11,40.0,684.0,199.0000000000001,1
1,186,7.112141510662474,4.615472874682228,0.11,40.0,684.0,199.0,1
1,187,7.113811648198599,4.594606921420556,0.11,40.0,685.0,198.0000000000001,1
1,188,7.115481002735408,4.573750750602982,0.11,40.0,686.0000000000001,197.0,1
1,189,7.117149574272906,4.552904362229507,0.11,41.0,687.0,196.0,1
1,190,7.11881736281109,4.53206775630013,0.11,41.0,688.0,195.0,1
1,191,7.120484368349959,4.511240932814852,0.11,41.0,689.0,195.0000000000001,1
1,192,7.122150590889516,4.490423891773672,0.11,41.0,689.9999999999999,194.0,1
1,193,7.123816030429756,4.469616633176591,0.11,41.0,691.0,193.0000000000001,1
1,194,7.125480686970684,4.448819157023606,0.11,42.0,692.0,192.0,1
1,195,7.127144560512298,4.4280314633147215,0.11,41.99999999999999,693.0,191.0,1
1,196,7.128807651054601,4.407253552049935,0.11,42.0,694.0,191.0000000000001,1
1,197,7.130469958597587,4.386485423229245,0.11,42.0,695.0,190.0,1
1,198,7.132131483141261,4.365727076852656,0.11,42.0,696.0,189.0,1
1,199,7.133792224685621,4.344978512920164,0.11,43.0,697.0,188.0,1
1,200,7.135452183230668,4.324239731431771,0.11,43.0,697.9999999999999,187.0,1
1,201,7.1371113587764,4.303510732387474,0.11,43.0,698.9999999999999,186.0000000000001,1
1,202,7.138769751322818,4.2827915157872765,0.11,42.99999999999999,700.0,186.0,1
1,203,7.140427360869924,4.262082081631178,0.11,42.99999999999999,701.0,185.0,1
1,204,7.142084187417716,4.241382429919178,0.11,44.0,701.9999999999999,184.0000000000001,1
1,205,7.143740230966193,4.220692560651275,0.11,44.0,703.0,183.0,1
1,206,7.145395491515357,4.200012473827472,0.11,44.0,704.0000000000001,182.0,1
1,207,7.147049969065207,4.179342169447766,0.11,44.0,705.0,181.0000000000001,1
1,208,7.148703663615743,4.158681647512159,0.11,45.00000000000001,707.0,180.0000000000001,1
1,209,7.150356575166967,4.1380309080206485,0.11,45.0,708.0,179.0,1
1,210,7.152008703718876,4.117389950973239,0.11,45.0,708.9999999999999,178.0,1
1,211,7.153660049271471,4.096758776369927,0.11,45.0,710.0,177.0,1
1,212,7.155310611824751,4.076137384210711,0.11,46.0,711.0,176.0,1
1,213,7.15696039137872,4.055525774495596,0.11,46.0,711.9999999999999,175.0,1
1,214,7.158609387933375,4.034923947224579,0.11,46.0,713.9999999999999,174.0,1
1,215,7.160257601488715,4.014331902397659,0.11,45.99999999999999,714.9999999999999,173.0,1
1,216,7.161905032044743,3.993749640014839,0.11,46.99999999999999,716.0,172.0,1
1,217,7.163551679601456,3.973177160076117,0.11,46.99999999999999,716.9999999999999,171.0,1
1,218,7.165197544158857,3.9526144625814914,0.11,47.00000000000001,717.9999999999999,170.0,1
1,219,7.166842625716941,3.932061547530965,0.11,47.0,720.0,169.0,1
1,220,7.168486924275712,3.911518414924538,0.11,48.0,721.0,168.0000000000001,1
1,221,7.170130439835172,3.890985064762208,0.11,47.99999999999999,722.0,167.0000000000001,1
1,222,7.171773172395317,3.870461497043976,0.11,48.0,723.0,165.9999999999999,1
1,223,7.173415121956148,3.849947711769844,0.11,48.0,725.0,165.0000000000001,1
1,224,7.175056288517665,3.8294437089398095,0.11,49.0,725.9999999999999,164.0,1
1,225,7.176696672079869,3.808949488553874,0.11,49.0,727.0,163.0000000000001,1
1,226,7.178336272642758,3.788465050612034,0.11,48.99999999999999,728.9999999999999,162.0,1
1,227,7.179975090206334,3.767990395114297,0.11,49.0,729.9999999999999,161.0000000000001,1
1,228,7.181613124770597,3.747525522060655,0.11,50.0,731.0,160.0,1
1,229,7.183250376335545,3.727070431451112,0.11,50.0,733.0,158.0000000000001,1
1,230,7.184886844901183,3.706625123285665,0.11,50.0,734.0,157.0,1
1,231,7.186522530467504,3.68618959756432,0.11,50.99999999999999,736.0,156.0,1
1,232,7.188157433034509,3.665763854287072,0.11,50.99999999999999,737.0,155.0000000000001,1
1,233,7.189791552602204,3.6453478934539216,0.11,51.0,737.9999999999999,154.0,1
1,234,7.191424889170585,3.624941715064872,0.11,50.99999999999999,740.0,153.0,1
1,235,7.193057442739652,3.604545319119917,0.11,51.99999999999999,741.0,151.0,1
1,236,7.1946892133094025,3.5841587056190622,0.11,52.0,743.0,150.0,1
1,237,7.196320200879844,3.5637818745623053,0.11,52.0,744.0,149.0,1
1,238,7.197950405450968,3.543414825949648,0.11,53.0,746.0,148.0,1
1,239,7.199579827022781,3.523057559781088,0.11,53.0,747.0,146.0,1
1,240,7.201208465595277,3.5027100760566245,0.11,52.99999999999999,749.0,145.0,1
1,241,7.202836321168462,3.4823723747762623,0.11,53.99999999999999,751.0,144.0,1
1,242,7.204463393742334,3.4620444559399965,0.11,53.99999999999999,751.9999999999999,142.0,1
1,243,7.2060896833168915,3.441726319547829,0.11,54.0,753.9999999999999,141.0000000000001,1
1,244,7.207715189892134,3.4214179655997605,0.11,54.99999999999999,755.0,140.0,1
1,245,7.209339913468063,3.401119394095792,0.11,54.99999999999999,757.0,138.0,1
1,246,7.21096385404468,3.3808306050359187,0.11,55.0,759.0000000000001,137.0,1
1,247,7.212587011621981,3.3605515984201446,0.11,55.99999999999999,760.0,135.0000000000001,1
1,248,7.214209386199971,3.34028237424847,0.11,56.0,762.0,134.0,1
1,249,7.215830977778645,3.320022932520893,0.11,55.99999999999999,764.0,133.0,1
1,250,7.217451786358006,3.299773273237414,0.11,57.0,766.0,131.0,1
1,251,7.219071811938054,3.2795333963980338,0.11,56.99999999999999,767.0,130.0,1
1,252,7.220691054518787,3.259303302002752,0.11,58.0,769.0,128.0,1
1,253,7.222309514100207,3.239082990051568,0.11,58.0,770.9999999999999,127.0,1
1,254,7.223927190682312,3.218872460544482,0.11,58.0,772.9999999999999,125.0,1
1,255,7.225544084265107,3.198671713481495,0.11,59.00000000000001,775.0,124.00000000000011,1
1,256,7.227160194848584,3.178480748862605,0.11,59.0,777.0,122.0,1
1,257,7.22877552243275,3.158299566687816,0.11,59.99999999999999,778.9999999999999,120.00000000000011,1
1,258,7.230390067017602,3.138128166957123,0.11,60.0,781.0,119.0,1
1,259,7.23200382860314,3.117966549670529,0.11,59.99999999999999,783.0,117.00000000000011,1
1,260,7.233616807189363,3.097814714828032,0.11,60.99999999999999,785.0,115.00000000000011,1
1,261,7.235229002776274,3.077672662429636,0.11,61.0,787.0,114.0,1
1,262,7.236840415363869,3.057540392475336,0.11,62.0,788.9999999999999,112.0,1
1,263,7.2384510449521535,3.037417904965136,0.11,62.0,790.9999999999999,110.00000000000011,1
1,264,7.240060891541122,3.0173051998990315,0.11,62.0,793.0,109.0,1
1,265,7.241669955130779,2.997202277277028,0.11,62.99999999999999,794.9999999999999,107.00000000000011,1
1,266,7.24327823572112,2.9771091370991223,0.11,63.0,796.9999999999999,105.0,1
1,267,7.244885733312149,2.957025779365314,0.11,64.0,798.9999999999999,103.0,1
1,268,7.246492447903863,2.936952204075606,0.11,63.99999999999999,802.0,101.00000000000011,1
1,269,7.248098379496263,2.9168884112299938,0.11,64.99999999999999,804.0,100.0,1
